Loccioni - Leaf Lab Roof Irradiance (Plant:120),,,,Leaf Lab Audit (Energia Totale:4352),,,,Temperature|Centrale_Termica|AO_Temp_Esterna_AVG (Node:2684),,,,Temperature|Uffici|AO_Temp_Media_Uffici (Node:2684),,,
Date,Value,Quality,Status,Date,Value,Quality,Status,Date,Value,Quality,Status,Date,Value,Quality,Status
2018-01-25 20:00:00,0.009808184143223,Real,Valid,2018-01-25 20:00:00,11.5,Real,Valid,2018-01-25 19:45:00,8.4113,Real,Valid,2018-01-25 19:45:00,22.3737,Real,Valid
2018-01-25 20:15:00,0.03923273657289,Real,Valid,2018-01-25 20:15:00,8.75,Real,Valid,2018-01-25 20:00:00,7.6493,Real,Valid,2018-01-25 20:00:00,22.2374,Real,Valid
2018-01-25 20:30:00,0.053945012787724,Real,Valid,2018-01-25 20:30:00,7.625,Real,Valid,2018-01-25 20:15:00,7.2155,Real,Valid,2018-01-25 20:15:00,22.1218,Real,Valid
2018-01-25 20:45:00,0.03923273657289,Real,Valid,2018-01-25 20:45:00,7.25,Real,Valid,2018-01-25 20:30:00,7.2227,Real,Valid,2018-01-25 20:30:00,21.9962,Real,Valid
2018-01-25 21:00:00,0.107890025575448,Real,Valid,2018-01-25 21:00:00,6.875,Real,Valid,2018-01-25 20:45:00,7.0066,Real,Valid,2018-01-25 20:45:00,21.8643,Real,Valid
2018-01-25 21:15:00,0.171643222506394,Real,Valid,2018-01-25 21:15:00,6.625,Real,Valid,2018-01-25 21:00:00,6.7282,Real,Valid,2018-01-25 21:00:00,21.7156,Real,Valid
2018-01-25 21:30:00,0.230492327365729,Real,Valid,2018-01-25 21:30:00,6.625,Real,Valid,2018-01-25 21:15:00,6.6307,Real,Valid,2018-01-25 21:15:00,21.6056,Real,Valid
2018-01-25 21:45:00,0.382519181585678,Real,Valid,2018-01-25 21:45:00,6.5,Real,Valid,2018-01-25 21:30:00,6.5144,Real,Valid,2018-01-25 21:30:00,21.5025,Real,Valid
2018-01-25 22:00:00,0.573778772378517,Real,Valid,2018-01-25 22:00:00,6.375,Real,Valid,2018-01-25 21:45:00,6.1059,Real,Valid,2018-01-25 21:45:00,21.3956,Real,Valid
2018-01-25 22:15:00,0.652244245524297,Real,Valid,2018-01-25 22:15:00,6.125,Real,Valid,2018-01-25 22:00:00,5.5353,Real,Valid,2018-01-25 22:00:00,21.3081,Real,Valid
2018-01-25 22:30:00,0.818983375959079,Real,Valid,2018-01-25 22:30:00,6.125,Real,Valid,2018-01-25 22:15:00,5.3675,Real,Valid,2018-01-25 22:15:00,21.2106,Real,Valid
2018-01-25 22:45:00,1.02495524296675,Real,Valid,2018-01-25 22:45:00,6,Real,Valid,2018-01-25 22:30:00,5.3671,Real,Valid,2018-01-25 22:30:00,21.1031,Real,Valid
2018-01-25 23:00:00,1.42218670076726,Real,Valid,2018-01-25 23:00:00,5.75,Real,Valid,2018-01-25 22:45:00,5.2191,Real,Valid,2018-01-25 22:45:00,21.0031,Real,Valid
2018-01-25 23:15:00,1.67229539641944,Real,Valid,2018-01-25 23:15:00,5.875,Real,Valid,2018-01-25 23:00:00,5.258,Real,Valid,2018-01-25 23:00:00,20.935,Real,Valid
2018-01-25 23:30:00,2.06462276214834,Real,Valid,2018-01-25 23:30:00,5.875,Real,Valid,2018-01-25 23:15:00,4.992,Real,Valid,2018-01-25 23:15:00,20.8381,Real,Valid
2018-01-25 23:45:00,1.740952685422,Real,Valid,2018-01-25 23:45:00,6,Real,Valid,2018-01-25 23:30:00,4.8716,Real,Valid,2018-01-25 23:30:00,20.7824,Real,Valid
2018-01-26 00:00:00,2.48147058823529,Real,Valid,2018-01-26 00:00:00,5.875,Real,Valid,2018-01-25 23:45:00,4.9528,Real,Valid,2018-01-25 23:45:00,20.7043,Real,Valid
2018-01-26 00:15:00,3.44757672634271,Real,Valid,2018-01-26 00:15:00,5.625,Real,Valid,2018-01-26 00:00:00,4.7994,Real,Valid,2018-01-26 00:00:00,20.6293,Real,Valid
2018-01-26 00:30:00,3.03563299232737,Real,Valid,2018-01-26 00:30:00,5.625,Real,Valid,2018-01-26 00:15:00,4.4917,Real,Valid,2018-01-26 00:15:00,20.5418,Real,Valid
2018-01-26 00:45:00,3.25141304347826,Real,Valid,2018-01-26 00:45:00,5.5,Real,Valid,2018-01-26 00:30:00,4.3031,Real,Valid,2018-01-26 00:30:00,20.4699,Real,Valid
2018-01-26 01:00:00,3.21708439897698,Real,Valid,2018-01-26 01:00:00,5.75,Real,Valid,2018-01-26 00:45:00,4.227,Real,Valid,2018-01-26 00:45:00,20.3981,Real,Valid
2018-01-26 01:15:00,3.00130434782609,Real,Valid,2018-01-26 01:15:00,5.5,Real,Valid,2018-01-26 01:00:00,3.9785,Real,Valid,2018-01-26 01:00:00,20.3237,Real,Valid
2018-01-26 01:30:00,3.2268925831202,Real,Valid,2018-01-26 01:30:00,5.625,Real,Valid,2018-01-26 01:15:00,3.8267,Real,Valid,2018-01-26 01:15:00,20.2518,Real,Valid
2018-01-26 01:45:00,3.9674104859335,Real,Valid,2018-01-26 01:45:00,5.5,Real,Valid,2018-01-26 01:30:00,3.5885,Real,Valid,2018-01-26 01:30:00,20.2062,Real,Valid
2018-01-26 02:00:00,4.41368286445013,Real,Valid,2018-01-26 02:00:00,5.625,Real,Valid,2018-01-26 01:45:03,3.2724,Real,Valid,2018-01-26 01:45:03,20.1381,Real,Valid
2018-01-26 02:15:00,4.6196547314578,Real,Valid,2018-01-26 02:15:00,5.5,Real,Valid,2018-01-26 02:00:00,3.3837,Real,Valid,2018-01-26 02:00:00,20.0662,Real,Valid
2018-01-26 02:30:00,4.22242327365729,Real,Valid,2018-01-26 02:30:00,5.375,Real,Valid,2018-01-26 02:15:00,3.3886,Real,Valid,2018-01-26 02:15:00,20.0106,Real,Valid
2018-01-26 02:45:00,4.22751918158568,Real,Valid,2018-01-26 02:45:00,5.5,Real,Valid,2018-01-26 02:30:00,3.3213,Real,Valid,2018-01-26 02:30:00,19.9618,Real,Valid
2018-01-26 03:00:00,4.27636828644501,Real,Valid,2018-01-26 03:00:00,5.375,Real,Valid,2018-01-26 02:45:00,3.2888,Real,Valid,2018-01-26 02:45:00,19.8931,Real,Valid
2018-01-26 03:15:00,4.02625959079284,Real,Valid,2018-01-26 03:15:00,5.5,Real,Valid,2018-01-26 03:00:00,3.3512,Real,Valid,2018-01-26 03:00:00,19.8474,Real,Valid
2018-01-26 03:30:00,4.84524296675192,Real,Valid,2018-01-26 03:30:00,5.625,Real,Valid,2018-01-26 03:15:00,3.4618,Real,Valid,2018-01-26 03:15:00,19.7918,Real,Valid
2018-01-26 03:45:00,6.13992327365729,Real,Valid,2018-01-26 03:45:00,5.5,Real,Valid,2018-01-26 03:30:00,3.6152,Real,Valid,2018-01-26 03:30:00,19.7462,Real,Valid
2018-01-26 04:00:00,5.39940537084399,Real,Valid,2018-01-26 04:00:00,5.625,Real,Valid,2018-01-26 03:45:00,3.7646,Real,Valid,2018-01-26 03:45:00,19.7006,Real,Valid
2018-01-26 04:15:00,4.56570971867008,Real,Valid,2018-01-26 04:15:00,5.5,Real,Valid,2018-01-26 04:00:00,3.7754,Real,Valid,2018-01-26 04:00:00,19.645,Real,Valid
2018-01-26 04:30:00,4.60003836317136,Real,Valid,2018-01-26 04:30:00,5.625,Real,Valid,2018-01-26 04:15:00,3.7008,Real,Valid,2018-01-26 04:15:00,19.5862,Real,Valid
2018-01-26 04:45:00,5.47296675191816,Real,Valid,2018-01-26 04:45:00,5.5,Real,Valid,2018-01-26 04:30:00,3.7835,Real,Valid,2018-01-26 04:30:00,19.5475,Real,Valid
2018-01-26 05:00:00,4.06058823529412,Real,Valid,2018-01-26 05:00:00,5.875,Real,Valid,2018-01-26 04:45:00,3.7333,Real,Valid,2018-01-26 04:45:00,19.5081,Real,Valid
2018-01-26 05:15:00,4.99236572890026,Real,Valid,2018-01-26 05:15:00,7.875,Real,Valid,2018-01-26 05:00:00,3.6349,Real,Valid,2018-01-26 05:00:00,19.4493,Real,Valid
2018-01-26 05:30:00,6.74803069053709,Real,Valid,2018-01-26 05:30:00,8.125,Real,Valid,2018-01-26 05:15:00,3.6635,Real,Valid,2018-01-26 05:15:00,19.4237,Real,Valid
2018-01-26 05:45:00,6.12521099744246,Real,Valid,2018-01-26 05:45:00,8.5,Real,Valid,2018-01-26 05:30:00,3.5248,Real,Valid,2018-01-26 05:30:00,19.3706,Real,Valid
2018-01-26 06:00:00,7.83183503836317,Real,Valid,2018-01-26 06:00:00,8,Real,Valid,2018-01-26 05:45:00,3.6292,Real,Valid,2018-01-26 05:45:00,19.3474,Real,Valid
2018-01-26 06:15:00,6.83140025575448,Real,Valid,2018-01-26 06:15:00,8,Real,Valid,2018-01-26 06:00:00,4.0313,Real,Valid,2018-01-26 06:00:00,19.3112,Real,Valid
2018-01-26 06:30:00,4.79148976982097,Real,Valid,2018-01-26 06:30:00,8,Real,Valid,2018-01-26 06:15:00,4.1801,Real,Valid,2018-01-26 06:15:00,19.2718,Real,Valid
2018-01-26 06:45:00,5.27680306905371,Real,Valid,2018-01-26 06:45:00,41.75,Real,Valid,2018-01-26 06:30:00,3.9121,Real,Valid,2018-01-26 06:30:00,19.2625,Real,Valid
2018-01-26 07:00:00,4.56570971867008,Real,Valid,2018-01-26 07:00:00,54,Real,Valid,2018-01-26 06:45:00,3.6306,Real,Valid,2018-01-26 06:45:00,19.3106,Real,Valid
2018-01-26 07:15:00,7.5575895140665,Real,Valid,2018-01-26 07:15:00,35.75,Real,Valid,2018-01-26 07:00:00,3.9156,Real,Valid,2018-01-26 07:00:00,19.4531,Real,Valid
2018-01-26 07:30:00,5.45831202046036,Real,Valid,2018-01-26 07:30:00,36.5,Real,Valid,2018-01-26 07:15:00,4.1241,Real,Valid,2018-01-26 07:15:00,19.6981,Real,Valid
2018-01-26 07:45:00,14.7243925831202,Real,Valid,2018-01-26 07:45:00,32,Real,Valid,2018-01-26 07:30:00,4.2296,Real,Valid,2018-01-26 07:30:00,19.9025,Real,Valid
2018-01-26 08:00:00,33.6658887468031,Real,Valid,2018-01-26 08:00:00,30.925,Real,Valid,2018-01-26 07:45:00,4.752,Real,Valid,2018-01-26 07:45:00,20.0524,Real,Valid
2018-01-26 08:15:00,54.6822058823529,Real,Valid,2018-01-26 08:15:00,36.85,Real,Valid,2018-01-26 08:00:00,4.9451,Real,Valid,2018-01-26 08:00:00,20.1856,Real,Valid
2018-01-26 08:30:00,72.6671035805627,Real,Valid,2018-01-26 08:30:00,37.325,Real,Valid,2018-01-26 08:15:00,4.5532,Real,Valid,2018-01-26 08:15:00,20.3843,Real,Valid
2018-01-26 08:45:00,99.3694245524297,Real,Valid,2018-01-26 08:45:00,36.75,Real,Valid,2018-01-26 08:30:00,4.4378,Real,Valid,2018-01-26 08:30:00,20.5993,Real,Valid
2018-01-26 09:00:00,128.874680306905,Real,Valid,2018-01-26 09:00:00,42.6,Real,Valid,2018-01-26 08:45:00,4.8339,Real,Valid,2018-01-26 08:45:00,20.7768,Real,Valid
2018-01-26 09:15:00,196.524878516624,Real,Valid,2018-01-26 09:15:00,46.95,Real,Valid,2018-01-26 09:00:00,5.2463,Real,Valid,2018-01-26 09:00:00,20.9993,Real,Valid
2018-01-26 09:30:00,265.537915601023,Real,Valid,2018-01-26 09:30:00,40.9,Real,Valid,2018-01-26 09:15:00,5.5669,Real,Valid,2018-01-26 09:15:00,21.2231,Real,Valid
2018-01-26 09:45:00,343.116029411765,Real,Valid,2018-01-26 09:45:00,44.65,Real,Valid,2018-01-26 09:30:00,5.9297,Real,Valid,2018-01-26 09:30:00,21.4556,Real,Valid
2018-01-26 10:00:00,368.777250639386,Real,Valid,2018-01-26 10:00:00,35,Real,Valid,2018-01-26 09:45:00,6.5974,Real,Valid,2018-01-26 09:45:00,21.6506,Real,Valid
2018-01-26 10:15:00,398.369008951407,Real,Valid,2018-01-26 10:15:00,45.675,Real,Valid,2018-01-26 10:00:00,7.0744,Real,Valid,2018-01-26 10:00:00,21.8262,Real,Valid
2018-01-26 10:30:00,406.083593350384,Real,Valid,2018-01-26 10:30:00,34.725,Real,Valid,2018-01-26 10:15:00,7.7457,Real,Valid,2018-01-26 10:15:00,22.0031,Real,Valid
2018-01-26 10:45:00,408.480396419437,Real,Valid,2018-01-26 10:45:00,38.1,Real,Valid,2018-01-26 10:30:00,8.5198,Real,Valid,2018-01-26 10:30:00,22.1437,Real,Valid
2018-01-26 11:00:00,408.7051342711,Real,Valid,2018-01-26 11:00:00,32.775,Real,Valid,2018-01-26 10:45:00,9.2239,Real,Valid,2018-01-26 10:45:00,22.2275,Real,Valid
2018-01-26 11:15:00,509.557819693095,Real,Valid,2018-01-26 11:15:00,41.9,Real,Valid,2018-01-26 11:00:00,9.7821,Real,Valid,2018-01-26 11:00:00,22.3381,Real,Valid
2018-01-26 11:30:00,545.439245524297,Real,Valid,2018-01-26 11:30:00,33.625,Real,Valid,2018-01-26 11:15:00,10.1582,Real,Valid,2018-01-26 11:15:00,22.4174,Real,Valid
2018-01-26 11:45:00,523.042819693095,Real,Valid,2018-01-26 11:45:00,33.575,Real,Valid,2018-01-26 11:30:00,10.6259,Real,Valid,2018-01-26 11:30:00,22.4581,Real,Valid
2018-01-26 12:00:00,476.418638107417,Real,Valid,2018-01-26 12:00:00,36.3,Real,Valid,2018-01-26 11:45:00,11.1468,Real,Valid,2018-01-26 11:45:00,22.4768,Real,Valid
2018-01-26 12:15:00,496.472468030691,Real,Valid,2018-01-26 12:15:00,33.4,Real,Valid,2018-01-26 12:00:00,11.6357,Real,Valid,2018-01-26 12:00:00,22.4881,Real,Valid
2018-01-26 12:30:00,563.210684143222,Real,Valid,2018-01-26 12:30:00,38.829,Real,Valid,2018-01-26 12:15:00,11.9447,Real,Valid,2018-01-26 12:15:00,22.4856,Real,Valid
2018-01-26 12:45:00,604.418375959079,Real,Valid,2018-01-26 12:45:00,32.7,Real,Valid,2018-01-26 12:30:00,12.1775,Real,Valid,2018-01-26 12:30:00,22.4668,Real,Valid
2018-01-26 13:00:00,509.465172634271,Real,Valid,2018-01-26 13:00:00,34.9,Real,Valid,2018-01-26 12:45:00,12.287,Real,Valid,2018-01-26 12:45:00,22.4512,Real,Valid
2018-01-26 13:15:00,516.990313299233,Real,Valid,2018-01-26 13:15:00,28.969,Real,Valid,2018-01-26 13:00:00,12.4696,Real,Valid,2018-01-26 13:00:00,22.4256,Real,Valid
2018-01-26 13:30:00,472.059341432225,Real,Valid,2018-01-26 13:30:00,33.425,Real,Valid,2018-01-26 13:15:00,12.6219,Real,Valid,2018-01-26 13:15:00,22.3912,Real,Valid
2018-01-26 13:45:00,484.894015345269,Real,Valid,2018-01-26 13:45:00,31,Real,Valid,2018-01-26 13:30:00,12.8789,Real,Valid,2018-01-26 13:30:00,22.3856,Real,Valid
2018-01-26 14:00:00,353.028132992327,Real,Valid,2018-01-26 14:00:00,29.275,Real,Valid,2018-01-26 13:45:00,13.1076,Real,Valid,2018-01-26 13:45:00,22.3968,Real,Valid
2018-01-26 14:15:00,426.541112531969,Real,Valid,2018-01-26 14:15:00,36.425,Real,Valid,2018-01-26 14:00:00,13.3146,Real,Valid,2018-01-26 14:00:00,22.3987,Real,Valid
2018-01-26 14:30:00,456.355428388747,Real,Valid,2018-01-26 14:30:00,33.3,Real,Valid,2018-01-26 14:15:00,13.4752,Real,Valid,2018-01-26 14:15:00,22.4187,Real,Valid
2018-01-26 14:45:00,398.621310741688,Real,Valid,2018-01-26 14:45:00,27.675,Real,Valid,2018-01-26 14:30:00,13.6081,Real,Valid,2018-01-26 14:30:00,22.4731,Real,Valid
2018-01-26 15:00:00,228.624354219949,Real,Valid,2018-01-26 15:00:00,36,Real,Valid,2018-01-26 14:45:00,13.7247,Real,Valid,2018-01-26 14:45:00,22.4987,Real,Valid
2018-01-26 15:15:00,168.572116368286,Real,Valid,2018-01-26 15:15:00,31.9,Real,Valid,2018-01-26 15:00:00,13.5784,Real,Valid,2018-01-26 15:00:00,22.5037,Real,Valid
2018-01-26 15:30:00,129.305645780051,Real,Valid,2018-01-26 15:30:00,26.725,Real,Valid,2018-01-26 15:15:00,13.4121,Real,Valid,2018-01-26 15:15:00,22.515,Real,Valid
2018-01-26 15:45:00,125.018356777494,Real,Valid,2018-01-26 15:45:00,33.8,Real,Valid,2018-01-26 15:30:00,13.2564,Real,Valid,2018-01-26 15:30:00,22.5375,Real,Valid
2018-01-26 16:00:00,122.407225063939,Real,Valid,2018-01-26 16:00:00,27.5,Real,Valid,2018-01-26 15:45:00,13.1363,Real,Valid,2018-01-26 15:45:00,22.5512,Real,Valid
2018-01-26 16:15:00,75.0883759590793,Real,Valid,2018-01-26 16:15:00,33.9,Real,Valid,2018-01-26 16:00:00,13.0731,Real,Valid,2018-01-26 16:00:00,22.5906,Real,Valid
2018-01-26 16:30:00,48.0791560102302,Real,Valid,2018-01-26 16:30:00,36.6,Real,Valid,2018-01-26 16:15:00,12.9417,Real,Valid,2018-01-26 16:15:00,22.6306,Real,Valid
2018-01-26 16:45:00,32.3725,Real,Valid,2018-01-26 16:45:00,33.425,Real,Valid,2018-01-26 16:30:00,12.8153,Real,Valid,2018-01-26 16:30:00,22.6312,Real,Valid
2018-01-26 17:00:00,56.31,Reconstructed,Valid,2018-01-26 17:00:00,32,Reconstructed,Valid,2018-01-26 16:45:00,12.3962,Real,Valid,2018-01-26 16:45:00,22.6181,Real,Valid
2018-01-26 17:15:00,29.53,Reconstructed,Valid,2018-01-26 17:15:00,39,Reconstructed,Valid,2018-01-26 17:00:00,11.9717,Real,Valid,2018-01-26 17:00:00,22.6281,Real,Valid
2018-01-26 17:30:00,0.004904092071611,Real,Valid,2018-01-26 17:30:00,35.375,Reconstructed,Valid,2018-01-26 17:15:00,11.8152,Real,Valid,2018-01-26 17:15:00,22.6087,Real,Valid
2018-01-26 17:45:00,0,Real,Valid,2018-01-26 17:45:00,31.75,Real,Valid,2018-01-26 17:30:00,11.6003,Real,Valid,2018-01-26 17:30:00,22.5856,Real,Valid
2018-01-26 18:00:00,0,Real,Valid,2018-01-26 18:00:00,39.875,Real,Valid,2018-01-26 17:45:00,11.3295,Real,Valid,2018-01-26 17:45:00,22.5493,Real,Valid
2018-01-26 18:15:00,0,Real,Valid,2018-01-26 18:15:00,33.25,Real,Valid,2018-01-26 18:00:00,10.6058,Real,Valid,2018-01-26 18:00:00,22.5162,Real,Valid
2018-01-26 18:30:00,0.004904092071611,Real,Valid,2018-01-26 18:30:00,29.75,Real,Valid,2018-01-26 18:15:00,10.1254,Real,Valid,2018-01-26 18:15:00,22.4668,Real,Valid
2018-01-26 18:45:00,0,Real,Valid,2018-01-26 18:45:00,29.125,Real,Valid,2018-01-26 18:30:00,10.2128,Real,Valid,2018-01-26 18:30:00,22.4431,Real,Valid
2018-01-26 19:00:00,0,Real,Valid,2018-01-26 19:00:00,31.75,Real,Valid,2018-01-26 18:45:00,9.8936,Real,Valid,2018-01-26 18:45:00,22.42,Real,Valid
2018-01-26 19:15:00,0.024520460358056,Real,Valid,2018-01-26 19:15:00,27.25,Real,Valid,2018-01-26 19:00:00,9.8035,Real,Valid,2018-01-26 19:00:00,22.4193,Real,Valid
2018-01-26 19:30:00,0.014712276214834,Real,Valid,2018-01-26 19:30:00,31.875,Real,Valid,2018-01-26 19:15:00,9.5286,Real,Valid,2018-01-26 19:15:00,22.3899,Real,Valid
2018-01-26 19:45:00,0.004904092071611,Real,Valid,2018-01-26 19:45:00,16.75,Real,Valid,2018-01-26 19:30:00,9.4123,Real,Valid,2018-01-26 19:30:00,22.3193,Real,Valid
2018-01-26 20:00:00,0.009808184143223,Real,Valid,2018-01-26 20:00:00,11.5,Real,Valid,2018-01-26 19:45:00,9.1259,Real,Valid,2018-01-26 19:45:00,22.2312,Real,Valid
2018-01-26 20:15:00,0.019616368286445,Real,Valid,2018-01-26 20:15:00,9.25,Real,Valid,2018-01-26 20:00:00,8.7728,Real,Valid,2018-01-26 20:00:00,22.0918,Real,Valid
2018-01-26 20:30:00,0.014712276214834,Real,Valid,2018-01-26 20:30:00,8.375,Real,Valid,2018-01-26 20:15:00,8.4385,Real,Valid,2018-01-26 20:15:00,21.9668,Real,Valid
2018-01-26 20:45:00,0.053945012787724,Real,Valid,2018-01-26 20:45:00,8,Real,Valid,2018-01-26 20:30:00,8.5003,Real,Valid,2018-01-26 20:30:00,21.8443,Real,Valid
2018-01-26 21:00:00,0.034328644501279,Real,Valid,2018-01-26 21:00:00,7.875,Real,Valid,2018-01-26 20:45:00,8.2817,Real,Valid,2018-01-26 20:45:00,21.7349,Real,Valid
2018-01-26 21:15:00,0.093177749360614,Real,Valid,2018-01-26 21:15:00,7.75,Real,Valid,2018-01-26 21:00:00,7.993,Real,Valid,2018-01-26 21:00:00,21.6518,Real,Valid
2018-01-26 21:30:00,0.083369565217391,Real,Valid,2018-01-26 21:30:00,7.375,Real,Valid,2018-01-26 21:15:00,7.4998,Real,Valid,2018-01-26 21:15:00,21.5581,Real,Valid
2018-01-26 21:45:00,0.255012787723785,Real,Valid,2018-01-26 21:45:00,7.5,Real,Valid,2018-01-26 21:30:00,7.6756,Real,Valid,2018-01-26 21:30:00,21.4743,Real,Valid
2018-01-26 22:00:00,0.161835038363171,Real,Valid,2018-01-26 22:00:00,7.375,Real,Valid,2018-01-26 21:45:00,7.7203,Real,Valid,2018-01-26 21:45:00,21.385,Real,Valid
2018-01-26 22:15:00,0.230492327365729,Real,Valid,2018-01-26 22:15:00,7.125,Real,Valid,2018-01-26 22:00:00,7.8022,Real,Valid,2018-01-26 22:00:00,21.2943,Real,Valid
2018-01-26 22:30:00,0.264820971867008,Real,Valid,2018-01-26 22:30:00,6.75,Real,Valid,2018-01-26 22:15:00,7.7036,Real,Valid,2018-01-26 22:15:00,21.2199,Real,Valid
2018-01-26 22:45:00,0.417039641943734,Real,Valid,2018-01-26 22:45:00,7,Real,Valid,2018-01-26 22:30:00,7.5147,Real,Valid,2018-01-26 22:30:00,21.1293,Real,Valid
2018-01-26 23:00:00,0.343286445012788,Real,Valid,2018-01-26 23:00:00,6.75,Real,Valid,2018-01-26 22:45:00,7.3837,Real,Valid,2018-01-26 22:45:00,21.0706,Real,Valid
2018-01-26 23:15:00,0.603203324808184,Real,Valid,2018-01-26 23:15:00,6.75,Real,Valid,2018-01-26 23:00:00,7.3527,Real,Valid,2018-01-26 23:00:00,21.0031,Real,Valid
2018-01-26 23:30:00,0.485505115089514,Real,Valid,2018-01-26 23:30:00,6.75,Real,Valid,2018-01-26 23:15:00,7.017,Real,Valid,2018-01-26 23:15:00,20.9381,Real,Valid
2018-01-26 23:45:00,0.632627877237852,Real,Valid,2018-01-26 23:45:00,6.75,Real,Valid,2018-01-26 23:30:00,6.5596,Real,Valid,2018-01-26 23:30:00,20.8762,Real,Valid
2018-01-27 00:00:00,0.755230179028133,Real,Valid,2018-01-27 00:00:00,6.75,Real,Valid,2018-01-26 23:45:00,6.4635,Real,Valid,2018-01-26 23:45:00,20.8081,Real,Valid
2018-01-27 00:15:00,1.09851662404092,Real,Valid,2018-01-27 00:15:00,6.375,Real,Valid,2018-01-27 00:00:00,6.4344,Real,Valid,2018-01-27 00:00:00,20.75,Real,Valid
2018-01-27 00:30:00,0.848407928388747,Real,Valid,2018-01-27 00:30:00,6.375,Real,Valid,2018-01-27 00:15:00,6.3349,Real,Valid,2018-01-27 00:15:00,20.6912,Real,Valid
2018-01-27 00:45:00,1.09361253196931,Real,Valid,2018-01-27 00:45:00,6.375,Real,Valid,2018-01-27 00:30:00,6.1865,Real,Valid,2018-01-27 00:30:00,20.6324,Real,Valid
2018-01-27 01:00:00,1.34862531969309,Real,Valid,2018-01-27 01:00:00,6.5,Real,Valid,2018-01-27 00:45:00,6.0842,Real,Valid,2018-01-27 00:45:00,20.5681,Real,Valid
2018-01-27 01:15:00,1.53988491048593,Real,Valid,2018-01-27 01:15:00,6.375,Real,Valid,2018-01-27 01:00:00,5.944,Real,Valid,2018-01-27 01:00:00,20.5287,Real,Valid
2018-01-27 01:30:00,1.50555626598465,Real,Valid,2018-01-27 01:30:00,6.625,Real,Valid,2018-01-27 01:15:00,5.8583,Real,Valid,2018-01-27 01:15:00,20.4537,Real,Valid
2018-01-27 01:45:00,1.84884271099744,Real,Valid,2018-01-27 01:45:00,6.375,Real,Valid,2018-01-27 01:30:00,6.0302,Real,Valid,2018-01-27 01:30:00,20.4312,Real,Valid
2018-01-27 02:00:00,1.44180306905371,Real,Valid,2018-01-27 02:00:00,6.375,Real,Valid,2018-01-27 01:45:00,5.9722,Real,Valid,2018-01-27 01:45:00,20.3631,Real,Valid
2018-01-27 02:15:00,1.8733631713555,Real,Valid,2018-01-27 02:15:00,6.375,Real,Valid,2018-01-27 02:00:00,6.0544,Real,Valid,2018-01-27 02:00:00,20.3237,Real,Valid
2018-01-27 02:30:00,1.71152813299233,Real,Valid,2018-01-27 02:30:00,6.375,Real,Valid,2018-01-27 02:15:00,5.8882,Real,Valid,2018-01-27 02:15:00,20.2687,Real,Valid
2018-01-27 02:45:00,2.17251278772378,Real,Valid,2018-01-27 02:45:00,6.5,Real,Valid,2018-01-27 02:30:00,5.9033,Real,Valid,2018-01-27 02:30:00,20.2131,Real,Valid
2018-01-27 03:00:00,2.1332800511509,Real,Valid,2018-01-27 03:00:00,6.375,Real,Valid,2018-01-27 02:45:00,5.7433,Real,Valid,2018-01-27 02:45:00,20.1812,Real,Valid
2018-01-27 03:15:00,2.93264705882353,Real,Valid,2018-01-27 03:15:00,6.25,Real,Valid,2018-01-27 03:00:00,5.6478,Real,Valid,2018-01-27 03:00:00,20.1218,Real,Valid
2018-01-27 03:30:00,2.47166240409207,Real,Valid,2018-01-27 03:30:00,6.375,Real,Valid,2018-01-27 03:15:00,5.8634,Real,Valid,2018-01-27 03:15:00,20.0831,Real,Valid
2018-01-27 03:45:00,2.23136189258312,Real,Valid,2018-01-27 03:45:00,6.25,Real,Valid,2018-01-27 03:30:00,5.8006,Real,Valid,2018-01-27 03:30:00,20.0406,Real,Valid
2018-01-27 04:00:00,2.04010230179028,Real,Valid,2018-01-27 04:00:00,6,Real,Valid,2018-01-27 03:45:00,5.5215,Real,Valid,2018-01-27 03:45:00,19.9918,Real,Valid
2018-01-27 04:15:00,2.05481457800512,Real,Valid,2018-01-27 04:15:00,6.25,Real,Valid,2018-01-27 04:00:00,5.647,Real,Valid,2018-01-27 04:00:00,19.9593,Real,Valid
2018-01-27 04:30:00,1.84393861892583,Real,Valid,2018-01-27 04:30:00,6,Real,Valid,2018-01-27 04:15:00,5.6956,Real,Valid,2018-01-27 04:15:00,19.92,Real,Valid
2018-01-27 04:45:00,1.90278772378517,Real,Valid,2018-01-27 04:45:00,6.25,Real,Valid,2018-01-27 04:30:00,5.5897,Real,Valid,2018-01-27 04:30:00,19.8812,Real,Valid
2018-01-27 05:00:00,1.60854219948849,Real,Valid,2018-01-27 05:00:00,6.125,Real,Valid,2018-01-27 04:45:00,5.6985,Real,Valid,2018-01-27 04:45:00,19.8318,Real,Valid
2018-01-27 05:15:00,1.7850895140665,Real,Valid,2018-01-27 05:15:00,6.125,Real,Valid,2018-01-27 05:00:00,5.8113,Real,Valid,2018-01-27 05:00:00,19.8125,Real,Valid
2018-01-27 05:30:00,1.71643222506394,Real,Valid,2018-01-27 05:30:00,5.875,Real,Valid,2018-01-27 05:15:00,5.864,Real,Valid,2018-01-27 05:15:00,19.7474,Real,Valid
2018-01-27 05:45:00,2.0499104859335,Real,Valid,2018-01-27 05:45:00,5.875,Real,Valid,2018-01-27 05:30:00,5.9322,Real,Valid,2018-01-27 05:30:00,19.7312,Real,Valid
